,Joint_0_x,Joint_0_y,Joint_0_z,Joint_1_x,Joint_1_y,Joint_1_z,Joint_2_x,Joint_2_y,Joint_2_z,Joint_3_x,Joint_3_y,Joint_3_z,Joint_4_x,Joint_4_y,Joint_4_z,Joint_5_x,Joint_5_y,Joint_5_z,Joint_6_x,Joint_6_y,Joint_6_z,Joint_7_x,Joint_7_y,Joint_7_z,Joint_8_x,Joint_8_y,Joint_8_z,Joint_9_x,Joint_9_y,Joint_9_z,Joint_10_x,Joint_10_y,Joint_10_z,Joint_11_x,Joint_11_y,Joint_11_z,Joint_12_x,Joint_12_y,Joint_12_z,Joint_13_x,Joint_13_y,Joint_13_z,Joint_14_x,Joint_14_y,Joint_14_z,Joint_15_x,Joint_15_y,Joint_15_z,Joint_16_x,Joint_16_y,Joint_16_z,Joint_17_x,Joint_17_y,Joint_17_z,Joint_18_x,Joint_18_y,Joint_18_z,Joint_19_x,Joint_19_y,Joint_19_z,Joint_20_x,Joint_20_y,Joint_20_z
10,372.84461975097656,138.15346240997314,0.00022106225515017286,383.2967758178711,185.3976058959961,3.7900257110595703,370.9237289428711,217.71029949188232,1.9986508786678314,352.047119140625,243.76384735107422,3.4123754501342773,342.8875732421875,269.4455909729004,5.2317506074905396,325.4873275756836,212.99224376678467,-20.78049659729004,287.59307861328125,241.83591842651367,-23.961381912231445,266.190242767334,259.0115547180176,-22.596092224121094,248.24224472045898,270.5008792877197,-19.684752225875854,309.5142936706543,194.2975902557373,-16.042423248291016,270.1271629333496,228.48073482513428,-23.12988042831421,247.13384628295898,248.50942611694336,-22.547264099121094,227.6074981689453,263.605899810791,-20.260767936706543,301.9040870666504,175.12736320495605,-7.500289082527161,265.67853927612305,207.0846462249756,-11.361724138259888,243.94840240478516,228.6151885986328,-10.74879765510559,225.90091705322266,243.1937599182129,-8.49669098854065,297.3202896118164,155.55238723754883,3.565441071987152,269.7518539428711,179.65494632720947,6.440442800521851,253.94010543823242,195.21477699279785,10.656187534332275,238.61331939697266,208.53743076324463,14.34423565864563
11,371.30794525146484,137.65967845916748,0.0001791585782484617,378.07064056396484,190.0738763809204,8.565940856933594,362.78724670410156,216.31871223449707,9.930269718170166,336.24603271484375,231.06515407562256,15.299426317214966,316.14336013793945,250.79976081848145,21.256136894226074,322.80845642089844,215.9211015701294,-24.590144157409668,287.1751022338867,241.94575309753418,-27.210524082183838,266.10666275024414,258.42761993408203,-24.917175769805908,247.97378540039062,269.1460990905762,-20.966129302978516,308.39534759521484,196.4784049987793,-20.231304168701172,270.8148956298828,228.5681962966919,-28.41454029083252,247.6174545288086,247.8193187713623,-27.68077850341797,229.10375595092773,261.90587997436523,-25.405254364013672,301.1690139770508,177.0669651031494,-10.94003438949585,266.73974990844727,207.29743480682373,-17.18640446662903,245.60428619384766,228.12795639038086,-18.229992389678955,227.8250503540039,241.57236099243164,-16.78052306175232,294.2140197753906,157.88462162017822,2.0089486241340637,268.15914154052734,180.10701656341553,3.509480059146881,252.36379623413086,195.16151905059814,6.1561501026153564,237.48559951782227,209.14391040802002,8.447737097740173
12,370.5079650878906,136.74416542053223,0.0003376700260560028,372.56866455078125,146.07394695281982,-45.97914218902588,353.1922149658203,159.6777105331421,-65.07158279418945,327.69893646240234,172.56032466888428,-75.70122718811035,304.69554901123047,188.46930027008057,-85.14957427978516,306.95714950561523,175.24622440338135,-45.52412033081055,277.4757194519043,199.98935222625732,-63.20582866668701,255.0411033630371,219.8792552947998,-77.27809429168701,235.74237823486328,236.40220642089844,-86.89796447753906,304.24617767333984,180.78457832336426,-28.809614181518555,273.9134979248047,207.11328506469727,-46.23603343963623,248.8321304321289,227.39544868469238,-60.493621826171875,226.90288543701172,243.78347396850586,-70.18957614898682,305.21549224853516,185.2501344680786,-15.439039468765259,277.3460006713867,208.58466625213623,-30.503344535827637,256.42282485961914,225.9968376159668,-41.885952949523926,237.2991943359375,240.36312103271484,-48.95449161529541,307.79449462890625,188.58259677886963,-5.8544933795928955,285.2410316467285,206.97694301605225,-18.764859437942505,268.4117126464844,219.56491470336914,-27.933640480041504,253.48499298095703,230.8529233932495,-33.923985958099365
13,372.2745132446289,124.33892726898193,0.0005251789843896404,382.01637268066406,149.85806465148926,-53.85739326477051,381.5650939941406,180.0692653656006,-79.03773307800293,387.80277252197266,212.89312362670898,-91.81685447692871,391.6069030761719,243.7913703918457,-103.07790756225586,311.40201568603516,176.5096378326416,-65.59318542480469,278.5898971557617,210.05106925964355,-79.39736843109131,254.77344512939453,233.9210844039917,-90.43585777282715,235.35747528076172,251.67094230651855,-96.79197311401367,306.89889907836914,179.39947128295898,-35.204176902770996,271.66601181030273,211.6356897354126,-45.0722074508667,248.99656295776367,235.49846649169922,-54.35718059539795,230.03667831420898,253.5006809234619,-61.46803379058838,307.7402877807617,180.85782051086426,-6.039566993713379,278.61419677734375,207.85542011260986,-10.31104326248169,258.50656509399414,227.50691413879395,-20.703105926513672,243.52943420410156,242.91561126708984,-28.309261798858643,311.13473892211914,183.8510227203369,19.760085344314575,289.16975021362305,204.3614673614502,19.453147649765015,275.57546615600586,218.519868850708,14.30660367012024,263.24865341186523,230.26491165161133,9.70638632774353
14,372.3314666748047,125.76906681060791,0.00035442033549770713,378.61793518066406,155.80703258514404,-46.416025161743164,365.0747299194336,187.12932586669922,-64.57338809967041,352.3004913330078,217.67874240875244,-69.6043348312378,343.28407287597656,248.27476501464844,-71.83191776275635,306.71838760375977,174.26575183868408,-63.10371398925781,274.4374656677246,208.25188636779785,-76.5612268447876,252.5661277770996,233.55969429016113,-85.32005310058594,234.98676300048828,251.39436721801758,-88.99617195129395,301.1201286315918,174.3009853363037,-32.72099733352661,266.9039726257324,207.10856437683105,-42.30976104736328,245.34198760986328,232.175874710083,-46.59861087799072,228.76070022583008,249.4021224975586,-49.049739837646484,302.23201751708984,175.4657220840454,-2.7284571528434753,275.5415725708008,203.57877731323242,-8.0134779214859,257.96728134155273,225.71876049041748,-13.67119312286377,244.935302734375,241.62165641784668,-16.479076147079468,305.797119140625,177.99377918243408,24.8956561088562,288.2295036315918,199.27577018737793,23.596627712249756,277.1442985534668,214.9235486984253,20.574238300323486,267.462215423584,228.12203407287598,18.888427019119263
15,367.25013732910156,131.79579734802246,0.0002275452425237745,374.3911361694336,159.2006492614746,-37.05458164215088,352.2919464111328,183.37676525115967,-49.227495193481445,324.80167388916016,202.1932554244995,-52.761335372924805,302.31727600097656,219.43665504455566,-54.983391761779785,312.78223037719727,172.56972312927246,-39.985761642456055,283.83121490478516,205.193510055542,-51.44547939300537,263.5221290588379,228.17584991455078,-59.67371940612793,246.0057258605957,246.3446044921875,-64.84012603759766,303.9145278930664,169.65225219726562,-23.073601722717285,276.6891288757324,201.57368659973145,-34.53198194503784,255.2127456665039,226.27507209777832,-42.886924743652344,238.25714111328125,245.3902816772461,-48.20704460144043,302.5285339355469,170.37220001220703,-8.048666715621948,278.4979248046875,199.00367259979248,-19.696117639541626,260.34154891967773,221.58701419830322,-28.664674758911133,244.76594924926758,239.43360328674316,-33.520615100860596,304.3049621582031,174.1395092010498,4.586515426635742,286.10206604003906,196.99726581573486,-6.506983637809753,273.10047149658203,213.9252805709839,-13.962633609771729,260.52978515625,227.66770362854004,-18.067753314971924
16,362.1052551269531,167.69880294799805,0.00028471145924413577,329.2745590209961,145.2098035812378,-24.526965618133545,294.2234420776367,144.3259334564209,-31.352336406707764,263.7979507446289,149.93282318115234,-35.37078857421875,235.12456893920898,155.89791297912598,-39.22710180282593,264.84336853027344,177.16177940368652,-9.35198962688446,226.309814453125,194.1462278366089,-15.308637619018555,202.94988632202148,205.45347690582275,-23.873627185821533,183.3541488647461,216.23345375061035,-31.00135087966919,271.5203857421875,196.37709617614746,-3.245619535446167,229.41682815551758,215.33037185668945,-7.982354164123535,201.17450714111328,227.696213722229,-19.573765993118286,178.33240509033203,237.6774787902832,-29.68831777572632,283.0633735656738,212.43863582611084,-0.3641415759921074,244.36710357666016,229.3747043609619,-6.20263934135437,218.88612747192383,240.34835815429688,-18.582313060760498,197.0534896850586,249.27597999572754,-28.75885248184204,297.45155334472656,227.0387077331543,0.11509026400744915,267.52782821655273,238.79766941070557,-6.67300283908844,248.45026016235352,245.79216957092285,-14.77358341217041,229.4561767578125,250.93497276306152,-22.04751491546631
17,365.0178527832031,166.6897201538086,0.0002448838313284796,335.7120132446289,148.9098072052002,-21.944937705993652,293.72982025146484,153.0979299545288,-27.062883377075195,271.09811782836914,180.6412696838379,-29.406421184539795,279.6113586425781,206.58040523529053,-31.20234727859497,262.8923797607422,178.0354642868042,-7.941296100616455,226.3616943359375,194.81979846954346,-14.796578884124756,204.61084365844727,206.60592555999756,-23.403372764587402,184.9179458618164,217.23597049713135,-30.631086826324463,268.5523223876953,199.1689395904541,-3.8292014598846436,230.3672218322754,217.10094451904297,-9.192763566970825,204.4808578491211,229.77677822113037,-18.77864718437195,182.269287109375,240.51695823669434,-26.358933448791504,281.3828468322754,214.5443058013916,-2.5228330492973328,246.46320343017578,231.6071891784668,-8.40989887714386,220.8470916748047,241.98955535888672,-18.238579034805298,200.69732666015625,250.70334434509277,-25.441644191741943,299.0774345397949,226.73920154571533,-3.5882705450057983,270.4137420654297,239.47511672973633,-8.859250545501709,250.72124481201172,246.2150001525879,-13.525530099868774,233.4754180908203,251.53518676757812,-17.489430904388428
18,363.06201934814453,168.41018199920654,0.00029911308956798166,331.46190643310547,148.49169731140137,-29.07313346862793,295.7892036437988,147.94641494750977,-37.156546115875244,265.4183578491211,153.56799602508545,-41.71873092651367,236.07994079589844,161.55715942382812,-46.0411262512207,266.0408401489258,178.18832874298096,-10.937052965164185,226.88623428344727,193.9870262145996,-16.62785768508911,202.8440284729004,204.9960422515869,-25.554804801940918,183.24928283691406,215.9287691116333,-33.00851583480835,272.6279067993164,197.14037418365479,-2.37096443772316,229.70603942871094,216.0986566543579,-6.117302775382996,201.81827545166016,228.98587703704834,-18.202264308929443,179.30309295654297,239.51871871948242,-29.04696226119995,283.20091247558594,213.34928512573242,2.4472372233867645,244.95317459106445,230.007905960083,-2.3481564223766327,219.78843688964844,241.43732070922852,-15.856413841247559,198.3339500427246,250.6684112548828,-27.302839756011963,295.95733642578125,228.28436851501465,4.358582496643066,266.9002342224121,239.98462200164795,-1.4073596894741058,248.10823440551758,247.49361991882324,-10.21225094795227,229.63056564331055,252.72794723510742,-18.542338609695435
19,361.92962646484375,166.01932525634766,0.00028564580134116113,330.2463150024414,145.51766395568848,-25.78345537185669,292.31346130371094,139.19683456420898,-33.543362617492676,259.40406799316406,134.14112091064453,-38.01056146621704,233.1173324584961,127.27912902832031,-42.034711837768555,260.45339584350586,177.5981569290161,-10.71729302406311,223.6117935180664,196.31039142608643,-16.39503240585327,201.2623405456543,208.44640731811523,-24.725322723388672,181.8225860595703,219.5835542678833,-31.69119358062744,267.99962997436523,197.15301990509033,-3.7243884801864624,228.33765029907227,217.88702487945557,-8.496145606040955,201.77959442138672,231.2142276763916,-18.83109450340271,179.15328979492188,242.1720027923584,-27.562625408172607,280.8741569519043,212.84832000732422,0.09455086663365364,243.6138916015625,230.45140743255615,-5.861769318580627,219.18426513671875,241.59107208251953,-16.47684335708618,197.4559783935547,251.11936569213867,-24.78461980819702,296.10523223876953,227.0346736907959,1.346372812986374,266.5955352783203,239.0840721130371,-4.874342679977417,248.16591262817383,245.9043788909912,-11.170490980148315,228.77777099609375,250.85537910461426,-16.57758116722107
20,361.2571334838867,166.8526554107666,0.00027171325200470164,329.1596221923828,146.10547542572021,-26.10004186630249,292.5834846496582,145.2473258972168,-33.3016037940979,259.9945068359375,147.79244899749756,-37.11061716079712,230.78325271606445,148.20359230041504,-40.67044258117676,262.0052146911621,177.27789402008057,-11.138876676559448,225.21076202392578,195.6300401687622,-17.664068937301636,202.48804092407227,207.6986789703369,-26.527609825134277,182.91454315185547,219.34267044067383,-33.92730474472046,269.18264389038086,196.6495943069458,-4.0989950299263,229.06122207641602,216.88229084014893,-10.157002210617065,201.69042587280273,230.33203125,-21.996328830718994,178.61190795898438,241.6010856628418,-31.97519063949585,281.8532943725586,212.44179725646973,-0.32507259398698807,244.26422119140625,230.191011428833,-7.951176166534424,219.7405242919922,241.60088539123535,-20.673601627349854,197.95507431030273,251.0306453704834,-30.482451915740967,297.0445251464844,226.48637294769287,1.0536468774080276,267.5165557861328,238.90737533569336,-7.3016756772994995,248.9659881591797,245.7751178741455,-15.87895393371582,229.63077545166016,250.5805492401123,-23.02670955657959
21,363.8416290283203,164.939546585083,0.0002069598122034222,335.4039001464844,143.39956283569336,-21.959998607635498,294.23866271972656,138.0787181854248,-27.902889251708984,263.9984893798828,152.6927375793457,-31.254258155822754,262.6843452453613,178.6003589630127,-34.4875431060791,263.39115142822266,178.8213014602661,-11.41438364982605,226.00038528442383,196.39434814453125,-19.88943338394165,203.7109375,208.4714126586914,-29.285531044006348,183.6884880065918,219.07533645629883,-36.87438488006592,268.71721267700195,199.0945529937744,-7.531369924545288,228.40747833251953,219.24094676971436,-14.468311071395874,202.08833694458008,232.30018615722656,-25.00208616256714,180.5841827392578,242.84680366516113,-33.62297058105469,280.29706954956055,214.25198078155518,-6.291337609291077,244.2978858947754,232.874493598938,-13.714756965637207,219.2453956604004,244.04540061950684,-23.964273929595947,199.59096908569336,253.18914413452148,-31.798031330108643,296.5648651123047,226.87798976898193,-7.366976737976074,267.0916557312012,239.90465641021729,-14.326585531234741,247.16550827026367,247.16548919677734,-20.326340198516846,229.23900604248047,252.88341522216797,-25.485615730285645
22,361.4895248413086,166.31462574005127,0.00024597546143922955,330.47367095947266,145.3286647796631,-25.02058982849121,292.97550201416016,144.1832685470581,-31.688575744628906,259.51026916503906,147.95076370239258,-34.91490840911865,230.81043243408203,149.67576026916504,-37.72907257080078,261.54720306396484,176.88135623931885,-12.386984825134277,224.5174789428711,194.76120471954346,-19.977153539657593,202.07942962646484,206.7454719543457,-28.796212673187256,182.5969123840332,217.83574104309082,-35.84522247314453,267.98744201660156,196.58260345458984,-5.739184021949768,227.86245346069336,216.37606143951416,-12.826670408248901,200.89458465576172,229.62072372436523,-23.81720542907715,178.34989547729492,240.67620277404785,-32.64178991317749,280.73450088500977,212.31350898742676,-2.1489860117435455,242.97313690185547,230.10558128356934,-10.929358005523682,218.5068702697754,241.4608097076416,-22.547271251678467,197.0297622680664,251.0353660583496,-30.95120668411255,296.79920196533203,225.98668098449707,-0.7644029706716537,267.2880172729492,238.52691650390625,-10.029562711715698,248.77798080444336,245.36084175109863,-17.89254665374756,229.7235107421875,250.44124603271484,-23.896021842956543
23,362.83985137939453,165.37150382995605,0.00022147223717183806,332.6729965209961,144.29168701171875,-21.272268295288086,293.21821212768555,138.44976425170898,-27.668864727020264,258.6005973815918,133.86003971099854,-31.586730480194092,233.26509475708008,126.23826026916504,-35.0872015953064,259.9142837524414,176.32322788238525,-10.662728548049927,223.50811004638672,195.30996322631836,-18.41765522956848,202.02327728271484,207.80166149139404,-27.08075523376465,182.96710968017578,218.5677194595337,-34.0004563331604,266.6689872741699,196.63689136505127,-6.529930233955383,227.60950088500977,217.2765827178955,-13.6495840549469,201.76074981689453,230.53444862365723,-23.558859825134277,179.16501998901367,241.5248966217041,-31.363070011138916,279.66800689697266,212.52234935760498,-5.101110935211182,242.82232284545898,230.90927124023438,-13.369477987289429,218.99065017700195,242.16897010803223,-22.830185890197754,197.53833770751953,251.95704460144043,-29.560396671295166,296.6457748413086,226.1682415008545,-5.773764252662659,267.2264289855957,239.19459342956543,-13.85278582572937,248.91633987426758,246.14035606384277,-19.520984888076782,229.8122215270996,251.68127059936523,-23.6922287940979
